Text,True_Label,Predicted_Label,MuRIL_Prob,XLM_Prob,Ensemble_Prob,Model_Disagreement,Error_Type,Raw_Confidence
hindu bahu betiya safe the sab hijdone bech ne keliye taiyar hogayae.,1,0,0.0174,0.1411,0.0792,False,False Negative (Missed Hate),0.9208
अगर ये किसी हिन्दू के दिमाग से आया है फिर तो टट्टी ही होगा,0,1,0.8835,0.9578,0.9206,False,False Positive (Hallucination),0.9206
in addition to reporting hate crime please report non hate crimes which can include illegally crossing the border sex trafficking and drug trafficking illegal immigration will not be tolerated in america report it and put a stop to it boo,1,0,0.0171,0.142,0.0796,False,False Negative (Missed Hate),0.9204
aur koi bolo mauka mauka.pandya atleast faught jadeja ko maut aa jaye.hate this game hate it,0,1,0.9724,0.8679,0.9201,False,False Positive (Hallucination),0.9201
जी दोगले वेश्यावृत्ति की उपज निशांत वर्मा और मौलाना साजिद रशीदी को डिवेट से भगाओ ये वेश्या की औलाद है आपके डिवेट शो का स्तर गिर रहा है निशांत वर्मा सुअर की औलाद है इसका बाप आवारा मुल्ला है।।,1,0,0.1168,0.0431,0.08,False,False Negative (Missed Hate),0.92
ᴍᴀᴅʀᴄʜᴏᴏᴏᴏᴅ ʜɪᴊᴅᴇᴄ̧ᴇ ᴋɪ ᴏʟᴀᴀᴅ ᴛᴇʀɪɪ ʙᴇʜɴɴ ᴋɪ ᴄʜᴜᴛᴛᴛᴛ ᴍᴀʀᴜɴ ᴄʜᴀʟ ᴍᴀɪɴ ᴀᴛᴀ ʜᴜ ᴀʏᴇɢᴀ ᴍᴇʀᴇ sᴀᴛʜ ᴛᴇʀɪ ᴏᴋᴀᴅ ʙᴀᴛᴀᴜɴɢᴀ ᴛᴇʀɪ ᴍᴀᴀ ᴋᴀ ʙʜᴏsᴅᴀᴀᴀ ᴍᴀᴅʀᴄʜᴏᴏᴅᴅᴅ ʀᴀɴᴅɪɪɪɪɪɪɪɪ ᴋɪ ᴏʟʟᴀᴀᴀᴀᴀᴅᴅᴅ ᴛᴇʀɪ̇ ʙᴇʜɴɴɴɴ ᴋᴏ ᴍᴀɪ ᴛᴇʟ ʟᴀɢᴀ ᴋᴇ ʙɪɴᴀᴀᴀᴀᴀᴀᴀᴀᴀ ᴄᴏɴᴅᴏᴏᴏᴍᴍᴍᴍᴍ ᴋᴇ ᴘᴇʟᴜɴɢᴀᴀᴀᴀᴀ ᴀᴀᴀᴀᴀᴀᴀᴀᴀ ɢᴀɴᴅᴅᴅ ᴍᴀᴀᴀʀ ʟᴜɴɢᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀ ᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀ ᴛᴇʀɪ ʙᴇʜᴇɴ का,1,0,0.0029,0.1571,0.08,False,False Negative (Missed Hate),0.92
कंगना के साथसाथ तू अपनी रीना दीदी के भी याद कर ले लेकिन मुंबई में चाह कर भी बीजेपी वाले इसे नहीं बचा पाएंगे क्योंकि पूरे महाराष्ट्र को पाकिस्तान बता दी है महाराष्ट्र स्वाभिमान के लिए जानी जाती है,1,0,0.0269,0.1333,0.0801,False,False Negative (Missed Hate),0.9199
retweet if year old hoe choose let her choose fuck her friend or her momma,0,1,0.8473,0.9923,0.9198,False,False Positive (Hallucination),0.9198
सभी पाकिस्तानी कबड़ हैं,1,0,0.0359,0.1247,0.0803,False,False Negative (Missed Hate),0.9197
शंबित पात्रा का नया ऐलान पुरी गरिबी को करीब से देखने के लिये पात्रा फुटपाथ पर बैठके खाना खायेंगे और रात में फुटपाथ पर सो जायेंगे,1,0,0.0039,0.157,0.0805,False,False Negative (Missed Hate),0.9195
ch**iya banaya tumlogoko or do vote,0,1,0.9163,0.9225,0.9194,False,False Positive (Hallucination),0.9194
सबसे बड़ा हरामखोर कमीना सूकर कंजरीवाल और तेरे झंड मवाली ब्लैकिया चोर डकैत गुंडों के दिन अब लदने वाले हैं क्योंकि अब जनता तुम बहरूपियों की असलियत जान गई है। यदि तू अपनी इज़्ज़त समझता है तो सुल्तानपुर के ब्लैकिए को निष्काषित कर नही तो आप की कब्र तैयार है।,1,0,0.0995,0.0624,0.081,False,False Negative (Missed Hate),0.919
talk through me about being sick and me figure out how to handle working toilets into new pakistani public schools,1,0,0.1214,0.0406,0.081,False,False Negative (Missed Hate),0.919
हर समय बुज़ुर्गों का ख्याल रखें और उनका सहयोग करें। बदलकर अपना व्यवहार करें कोरोना पर वार।,1,0,0.0843,0.0784,0.0814,False,False Negative (Missed Hate),0.9186
साइटों ने दावा किया कि सिंधिया ने अपनी ही पार्टी के ख़िलाफ़ विरोधाभासी रुख अपनाया जिसने बिल का विरोध किया है।,1,0,0.1472,0.0159,0.0816,False,False Negative (Missed Hate),0.9184
"दूसरे धर्म के लोगो की कत्ल करने की बात करने वाली किताब को, un प्रतिबंधित कयु नही करता?",1,0,0.0674,0.0958,0.0816,False,False Negative (Missed Hate),0.9184
"प्रियाजी, #media420 की नमक हरामी की हद तब पार हुई ,जब पाकिस्तान में नाबालिग हिंदू बच्ची का मुस्लिम ने अपहरण करके उसे इस्लाम धर्म अपनाने के लिए मजबूर किया , इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया|",1,0,0.1475,0.0161,0.0818,False,False Negative (Missed Hate),0.9182
मुसलमान सबसे बरुए होते हैं,0,1,0.8979,0.9385,0.9182,False,False Positive (Hallucination),0.9182
ला़कडाउन की वजह से शादीशुदा महिलाओं की नौकरानी जैसी हैसियत हो गई है,1,0,0.1592,0.0046,0.0819,False,False Negative (Missed Hate),0.9181
उनके जैसे सभी पाकिस्तानी अद्भुत हैं,1,0,0.005,0.1591,0.082,False,False Negative (Missed Hate),0.918
क्या होगा अगर हम सभी पाकिस्तानियों को मार दें,0,1,0.9123,0.9237,0.918,False,False Positive (Hallucination),0.918
mountain dewdaar ke maa ka ch**,0,1,0.8848,0.9511,0.918,False,False Positive (Hallucination),0.918
sali kutia rapists hain teray mulk mai bahir na nikli rape hojaye ga teray pak aja safe hojaye gee,0,1,0.9852,0.8506,0.9179,False,False Positive (Hallucination),0.9179
एक और मिला। गुजरात से नकली नोटों का भंडार पकड़ा गया और ईमानदार की कार से मिला ये नकली नोटो का जखीरा। इनसे बड़ा भी कोई देशद्रोह हो सकता है क्या ये तो देश की अर्थवयवस्था को ही निगल रहे थे इनको क्या सजा मिलनी चाहिए,1,0,0.0284,0.1358,0.0821,False,False Negative (Missed Hate),0.9179
